IEF,03/03/2014,09:34:28.195,102.53,P,260,102.56,P,1
IEF,03/03/2014,09:34:28.681,102.53,P,200,102.56,P,1
IEF,03/03/2014,09:34:28.692,102.53,P,260,102.56,P,1
IEF,03/03/2014,09:34:29.166,102.53,P,260,102.56,P,2
IEF,03/03/2014,09:34:29.237,102.53,P,200,102.56,P,2
IEF,03/03/2014,09:34:31.079,102.53,P,200,102.56,P,1
IEF,03/03/2014,09:34:31.090,102.53,P,260,102.56,P,1
IEF,03/03/2014,09:34:32.417,102.53,P,200,102.56,P,1
IEF,03/03/2014,09:34:46.559,102.53,P,203,102.56,P,1
IEF,03/03/2014,09:34:46.559,102.53,P,206,102.56,P,1
IEF,03/03/2014,09:34:48.016,102.53,P,203,102.56,P,1
IEF,03/03/2014,09:34:51.106,102.53,P,203,102.56,P,2
IEF,03/03/2014,09:34:51.604,102.53,P,200,102.56,P,2
IEF,03/03/2014,09:34:52.088,102.53,P,200,102.56,P,1
IEF,03/03/2014,09:34:52.298,102.53,P,200,102.54,K,1
IEF,03/03/2014,09:34:52.299,102.53,P,200,102.55,P,1
IEF,03/03/2014,09:34:52.300,102.53,P,200,102.56,K,1
IEF,03/03/2014,09:34:53.279,102.53,P,200,102.56,K,2
IEF,03/03/2014,09:34:53.280,102.53,P,200,102.56,K,1
IEF,03/03/2014,09:34:53.284,102.53,P,200,102.56,K,2
IEF,03/03/2014,09:34:56.413,102.53,P,200,102.56,K,1
IEF,03/03/2014,09:34:56.991,102.53,P,200,102.55,P,60
IEF,03/03/2014,09:34:56.992,102.53,P,200,102.55,P,61
IEF,03/03/2014,09:34:56.999,102.53,P,200,102.55,P,65
IEF,03/03/2014,09:34:57.073,102.53,P,200,102.55,P,5
IEF,03/03/2014,09:34:57.145,102.53,P,200,102.55,P,1
IEF,03/03/2014,09:34:57.346,102.53,P,200,102.55,P,2
IEF,03/03/2014,09:34:57.467,102.53,P,200,102.55,P,62
IEF,03/03/2014,09:34:57.580,102.53,P,200,102.55,P,66
IEF,03/03/2014,09:34:59.215,102.53,P,200,102.55,P,6
IEF,03/03/2014,09:35:00.005,102.53,P,201,102.55,P,6
IEF,03/03/2014,09:35:01.089,102.53,P,201,102.55,P,2
IEF,03/03/2014,09:35:02.368,102.53,P,208,102.55,P,2
IEF,03/03/2014,09:35:03.273,102.53,P,207,102.55,P,2
IEF,03/03/2014,09:35:05.169,102.53,P,7,102.55,P,2
IEF,03/03/2014,09:35:15.160,102.53,P,7,102.55,P,3
IEF,03/03/2014,09:35:15.160,102.53,P,7,102.54,P,1
IEF,03/03/2014,09:35:15.161,102.53,P,7,102.54,P,2
IEF,03/03/2014,09:35:15.162,102.53,P,7,102.54,P,1
IEF,03/03/2014,09:35:15.441,102.53,P,8,102.54,P,1
IEF,03/03/2014,09:35:15.660,102.53,P,7,102.54,P,1
IEF,03/03/2014,09:35:16.165,102.53,P,8,102.54,P,1
IEF,03/03/2014,09:35:16.371,102.53,P,7,102.54,P,1
IEF,03/03/2014,09:35:20.604,102.53,P,7,102.54,P,2
IEF,03/03/2014,09:35:25.433,102.52,P,200,102.54,P,2
IEF,03/03/2014,09:35:25.433,102.52,P,200,102.53,P,1
IEF,03/03/2014,09:35:25.434,102.52,P,200,102.53,P,2
IEF,03/03/2014,09:35:25.437,102.52,P,201,102.53,P,2
IEF,03/03/2014,09:35:25.508,102.52,P,201,102.53,P,1
IEF,03/03/2014,09:35:28.973,102.52,P,200,102.53,P,1
IEF,03/03/2014,09:35:29.221,102.5,P,67,102.53,P,1
IEF,03/03/2014,09:35:29.221,102.5,P,68,102.53,P,1
IEF,03/03/2014,09:35:29.222,102.51,P,200,102.53,P,1
IEF,03/03/2014,09:35:29.432,102.51,P,201,102.53,P,1
IEF,03/03/2014,09:35:32.675,102.51,P,261,102.53,P,1
IEF,03/03/2014,09:35:33.194,102.5,P,86,102.51,P,239
IEF,03/03/2014,09:35:33.195,102.5,P,86,102.51,P,233
IEF,03/03/2014,09:35:33.195,102.5,P,86,102.51,P,232
IEF,03/03/2014,09:35:33.195,102.5,P,86,102.51,P,228
IEF,03/03/2014,09:35:33.195,102.51,T,1,102.51,P,228
IEF,03/03/2014,09:35:33.195,102.51,T,1,102.51,P,223
IEF,03/03/2014,09:35:33.195,102.51,T,1,102.51,P,198
IEF,03/03/2014,09:35:33.196,102.51,T,1,102.51,P,189
IEF,03/03/2014,09:35:33.742,102.5,P,85,102.51,P,189
IEF,03/03/2014,09:35:33.888,102.5,P,85,102.51,P,193
IEF,03/03/2014,09:35:33.893,102.5,P,90,102.51,P,193
IEF,03/03/2014,09:35:34.106,102.5,P,30,102.51,P,193
IEF,03/03/2014,09:35:34.893,102.5,P,25,102.51,P,193
IEF,03/03/2014,09:35:36.557,102.5,P,25,102.51,P,192
IEF,03/03/2014,09:35:36.893,102.5,P,30,102.51,P,192
IEF,03/03/2014,09:35:37.280,102.5,P,30,102.51,P,2
IEF,03/03/2014,09:35:37.287,102.5,P,30,102.52,Y,1
IEF,03/03/2014,09:35:38.557,102.5,P,30,102.52,Y,2
IEF,03/03/2014,09:35:39.922,102.5,P,30,102.51,P,94
IEF,03/03/2014,09:35:39.922,102.5,P,30,102.51,P,102
